2653
3024
4503
4331
4492
4312
3770
1987
2064
4205
1059
3563
2801
3111
3063
2899
3542
4000
4288
4429
3047
3479
2575
3103
1926
4088
4302
5758
1525
4960
5134
3966
2108
4007
4070
4373
4069
3719
3775
3413
4925
4045
1998
5321
3111
3301
4375
935
2432
1355
2092
2395
4126
1939
4890
2654
4096
5413
2387
1923
4850
1282
2602
2306
4525
4309
1151
3421
1715
2175
2526
3124
1419
2258
4914
834
3584
3384
1677
4449
2920
536
3083
2976
2344
4240
1992
3167
3600
3243
4709
5596
4452
2582
4553
4781
4374
1809
2836
3290
4287
3932
3855
4696
2590
3105
1520
3482
4971
4392
2441
4503
3092
4157
2945
4241
3794
4787
3719
4400
1556
3696
1117
5844
4765
2367
2173
2314
1998
4414
3927
2676
4588
3062
2380
1177
2739
2824
982
3228
3242
2808
4322
3133
3499
5552
1285
4412
4457
4185
2354
3263
4730
2019
2680
5863
1342
4763
4833
2506
3010
4643
4626
3603
3328
844
1452
4124
4785
3693
4273
4896
4284
3168
5371
2609
2426
2347
3037
3175
4669
2787
4469
4645
4452
3766
4828
2333
3402
4726
4580
1680
3483
5605
2316
1711
2241
4144
2094
3631
1930
4535
4402
1783
5950
4586
865
5055
2796
1365
4779
6235
1620
2508
2466
4693
5954
4375
2814
1920
3930
3349
4676
3678
4506
2877
3762
2249
2305
4340
4675
5421
4883
3598
3534
832
2957
4583
3786
2103
2372
1738
3683
5069
6303
4728
3807
4315
4238
2777
1979
2518
1234
5093
3333
5893
4444
2640
4180
3446
4963
2221
948
1711
4029
2984
4307
1623
2656
4310
1642
1645
2906
1323
1023
4850
4807
469
3658
3389
5041
1540
2183
4300
2070
2138
1761
5195
3183
1972
4827
2497
2917
966
4709
3115
1191
4002
2362
4619
5049
2241
4267
4332
4331
4572
3609
3586
4239
3350
4277
4281
2256
3141
4418
3477
3179
2719
1252
2843
3252
2188
3965
1495
2106
2162
3710
4317
1795
1493
2386
2071
3650
1308
5226
4091
4603
4024
2407
4927
1147
4320
4617
4988
2903
3220
2581
4013
4370
3442
3933
3358
3867
3776
4819
3494
2374
1164
4272
4500
3620
4257
2060
5897
1810
2053
2772
3674
4137
3568
2635
5837
4277
3769
2044
3943
3877
4566
2310
1387
4110
2373
4662
4743
4144
4355
712
3027
3876
3011
4979
5069
2716
1978
1706
1118
1730
2110
3819
1564
4314
4246
2730
2700
1889
3381
5656
3145
4231
1621
2469
4071
1844
2363
2161
2444
3593
5147
3038
3699
3392
5090
2582
4818
4435
3420
2972
1338
4211
3612
2945
3970
3153
2902
1923
4701
3833
4835
3752
3094
3803
1752
2528
1148
649
3313
2581
4738
5213
2644
2610
4064
3289
3181
1618
4406
2292
1315
3840
2347
1609
2095
3622
1716
4198
1273
4914
4350
2620
979
4205
1147
2149
2512
1862
3907
3893
3693
1960
1292
2856
4080
5158
1538
2876
2476
4290
4856
4818
4356
2799
4255
885
4802
3988
4924
5566
4817
6612
1261
635
4964
1746
2341
5244
2509
1129
4084
5419
4705
2930
5416
2554
4042
2102
2567
4557
4264
3821
4248
3466
1589
3369
4559
2385
5766
3799
5449
776
4006
3737
4060
5512
4536
2888
2471
4111
3394
2429
4737
2896
5100
1208
3070
4382
1126
4878
5830
4149
5149
4547
3744
2726
3408
4308
4725
1666
3730
901
3529
4676
1501
4978
2811
4076
1282
4905
1937
1719
4794
3365
3973
1714
4536
1506
4161
4528
3087
2856
5097
605
4360
5047
3210
4250
4232
5674
888
4123
3259
2838
4631
4635
2784
3048
3885
4914
